id_laporan;nama_skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;selisih_hari
QL001228325;KELURAHAN MERUYA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"portal jalan""";complete;2019-02-06;2019-02-06;0
QL001227316;KELURAHAN KEMANGGISAN;Sampah;Sampah Lingkungan;complete;2019-02-06;2019-02-06;0
QL001229252;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-06;2019-02-06;0
QL001229251;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-06;2019-02-06;0
QL001229250;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-06;2019-02-06;0
QL001229226;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-02-06;2019-02-06;0
QL001229218;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-06;2019-02-06;0
QL001229215;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-06;2019-02-06;0
QL001229200;KELURAHAN MANGGA BESAR;Sampah;Sampah Got;complete;2019-02-06;2019-02-06;0
QL001229199;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;complete;2019-02-06;2019-02-06;0
QL001228627;KELURAHAN DURI KEPA;Sampah;Sampah Lingkungan;complete;2019-02-06;2019-02-06;0
QL001229136;KELURAHAN DURI KOSAMBI;Saluran air/kali/sungai;;wait;2019-02-06;;0
QL001229089;KELURAHAN MERUYA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"corli""";complete;2019-02-05;2019-02-05;0
QL001229061;KELURAHAN KEMANGGISAN;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-05;2019-02-05;0
QL001228978;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-02-05;2019-02-06;1
QL001228976;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-02-05;2019-02-06;1
QL001228947;KELURAHAN SLIPI;Saluran air/kali/sungai;;wait;2019-02-05;;0
QL001228818;KELURAHAN PINANGSIA;Penyakit masyarakat;"pohon tinggi""";complete;2019-02-05;2019-02-05;0
QL001228762;KELURAHAN SEMANAN;Saluran air/kali/sungai;;wait;2019-02-05;;0
QL001228758;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-05;2019-02-05;0
QL001228753;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-05;2019-02-05;0
QL001228741;KELURAHAN TAMAN SARI;Pelanggaran Perda/Pergub;"Coretan Liar""";complete;2019-02-05;2019-02-05;0
QL001228640;KELURAHAN DURI KEPA;Bantuan sosial;"tabunan sampah""";complete;2019-02-04;2019-02-05;1
QL001228614;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228461;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228460;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228456;KELURAHAN SLIPI;Gangguan ketenteraman dan ketertiban;"fandalisme """;complete;2019-02-04;2019-02-04;0
QL001228380;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228378;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228375;KELURAHAN PINANGSIA;Pohon;"papas ranting/dahan menghalangi rambu""";complete;2019-02-04;2019-02-04;0
QL001228374;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228369;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228367;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228366;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228363;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228359;KELURAHAN PINANGSIA;Sampah;Rumput Liar Kecil;complete;2019-02-04;2019-02-04;0
QL001228334;KELURAHAN WIJAYA KUSUMA;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228332;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228331;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228323;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228292;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228085;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-15;2
QL001228303;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228301;KELURAHAN PAL MERAH;Pohon;Permintaan Tanam Pohon;complete;2019-02-04;2019-02-04;0
QL001228291;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228289;KELURAHAN MANGGA BESAR;Sampah;"tanaman yang tidak ada potnya sudah  terpasang""";complete;2019-02-04;2019-02-04;0
QL001228287;KELURAHAN MANGGA BESAR;Sampah;"kanstin dan sampah kering SDH dkerjakan""";complete;2019-02-04;2019-02-04;0
QL001228081;KELURAHAN MAPHAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228082;KELURAHAN MAPHAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228094;KELURAHAN MANGGA BESAR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"penutup got""";complete;2019-02-04;2019-02-04;0
QL001228093;KELURAHAN MANGGA BESAR;Sampah;Sampah Sungai;complete;2019-02-04;2019-02-04;0
QL001228285;KELURAHAN MANGGA BESAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228284;KELURAHAN MANGGA BESAR;Sampah;"hasil pengurasan saluran""";complete;2019-02-04;2019-02-04;0
QL001228075;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228074;KELURAHAN MAPHAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228072;KELURAHAN MAPHAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228262;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-04;2019-02-04;0
QL001228243;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228244;KELURAHAN MANGGA BESAR;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-06;2
QL001228233;KELURAHAN MANGGA BESAR;Sampah;Sampah Lingkungan;complete;2019-02-04;2019-02-04;0
QL001228232;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228230;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228229;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-04;2019-02-04;0
QL001228227;KELURAHAN TEGAL ALUR;Sampah;Sampah Got;complete;2019-02-04;2019-02-05;1
QL001228173;KELURAHAN ANGKE;Sampah;Sampah Ruang Publik;complete;2019-02-04;2019-02-04;0
QL001228172;KELURAHAN ANGKE;Sampah;Sampah Ruang Publik;complete;2019-02-04;2019-02-04;0
QL001228159;KELURAHAN GROGOL;Sampah;"sampah ranting""";complete;2019-02-03;2019-02-03;0
QL001228141;KELURAHAN MANGGA BESAR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"trotoar terhalang pot""";complete;2019-02-03;2019-02-03;0
QL001228138;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-03;2019-02-03;0
QL001228102;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-03;2019-02-03;0
QL001228096;KELURAHAN MANGGA BESAR;Sampah;Sampah Trotoar;complete;2019-02-03;2019-02-03;0
QL001227871;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-03;2019-02-03;0
QL001227857;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-03;2019-02-03;0
QL001227839;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-03;2019-02-03;0
QL001227802;KELURAHAN DURI KEPA;Sampah;Sampah Lingkungan;complete;2019-02-03;2019-02-03;0
QL001227803;KELURAHAN DURI KEPA;Sampah;Sampah Lingkungan;complete;2019-02-03;2019-02-03;0
QL001227402;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-02-03;2019-02-03;0
QL001227406;KELURAHAN JELAMBAR BARU;Sampah;Rumput Liar Kecil;complete;2019-02-03;2019-02-03;0
QL001227527;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-02-03;2019-02-03;0
QL001227780;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-03;2019-02-03;0
QL001227777;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-03;2019-02-03;0
QL001227337;KELURAHAN SRENGSENG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-03;2019-02-03;0
QL001227715;KELURAHAN MERUYA UTARA;Sampah;Sampah Lingkungan;complete;2019-02-03;2019-02-03;0
QL001227658;KELURAHAN TANGKI;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-04;2
QL001227648;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227647;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227646;KELURAHAN TAMAN SARI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-02;2019-02-02;0
QL001227645;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227643;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227642;KELURAHAN TEGAL ALUR;Sampah;Sampah Got;complete;2019-02-02;2019-03-02;2
QL001227641;KELURAHAN TAMAN SARI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"sampah lingkungan""";complete;2019-02-02;2019-02-02;0
QL001227638;KELURAHAN TAMAN SARI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"plang nama jalan tertutup pohon""";complete;2019-02-02;2019-02-02;0
QL001227635;KELURAHAN GROGOL;Sampah;Rumput Liar Besar;complete;2019-02-02;2019-02-02;0
QL001227618;KELURAHAN TAMAN SARI;Penyakit masyarakat;"Petunjuk arah lalin ketutup rating pohon""";complete;2019-02-02;2019-02-03;1
QL001227612;KELURAHAN DURI KEPA;Pohon;"pohon rindamg""";complete;2019-02-02;2019-02-02;0
QL001227610;KELURAHAN DURI KEPA;Pohon;"rumput liar""";complete;2019-02-02;2019-02-02;0
QL001227609;KELURAHAN DURI KEPA;Pohon;"pohon rindang""";complete;2019-02-02;2019-02-02;0
QL001227545;KELURAHAN WIJAYA KUSUMA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-02;2019-02-03;1
QL001227339;KELURAHAN KEMBANGAN SELATAN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"pengecetan kanstin""";complete;2019-02-02;2019-02-04;2
QL001227539;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-02-02;2019-02-02;0
QL001227533;KELURAHAN KEDAUNG KALI ANGKE;Pelanggaran Perda/Pergub;"tempelan iklan tidak berizin""";complete;2019-02-02;2019-02-02;0
QL001227437;KELURAHAN TOMANG;Trotoar;Guiding Block (Disabilitas);complete;2019-02-02;2019-02-02;0
QL001227520;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;"iklan tempelan""";complete;2019-02-02;2019-02-02;0
QL001227522;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;"iklan tempelan""";complete;2019-02-02;2019-02-02;0
QL001227524;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;"iklan tempelan""";complete;2019-02-02;2019-02-02;0
QL001227517;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;"iklan tempelan""";complete;2019-02-02;2019-02-02;0
QL001227514;KELURAHAN KEDOYA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"null""";complete;2019-02-02;2019-02-02;0
QL001227499;KELURAHAN KEDOYA SELATAN;Gangguan ketenteraman dan ketertiban;"Sampah coretan liar""";complete;2019-02-02;2019-02-02;0
QL001227498;KELURAHAN KEDOYA SELATAN;Pelanggaran Perda/Pergub;"Sampah tempelan tiang """;complete;2019-02-02;2019-02-02;0
QL001227492;KELURAHAN SUKABUMI SELATAN;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-02;2019-02-02;0
QL001227409;KELURAHAN JEMBATAN BESI;Sampah;"sampah/rumput Liar """;complete;2019-02-02;2019-02-06;4
QL001227408;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227371;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-02;2019-02-02;0
QL001227347;KELURAHAN KEDOYA UTARA;Trotoar;"pohon mengalingi rambu lalin""";complete;2019-02-02;2019-02-02;0
QL001227346;KELURAHAN KEDOYA UTARA;Trotoar;"lampu lalu lintas tertutup pohon""";complete;2019-02-02;2019-02-02;0
QL001227036;KELURAHAN PINANGSIA;Sampah;Sampah Halte Transjakarta;complete;2019-02-02;2019-02-02;0
QL001227273;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227270;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227269;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-02-02;2019-02-02;0
QL001227264;KELURAHAN SLIPI;Sampah;Sampah Trotoar;complete;2019-02-02;2019-02-02;0
QL001227190;KELURAHAN GLODOK;Penyakit masyarakat;"penopingan pohon""";complete;2019-02-01;2019-02-01;0
QL001227086;KELURAHAN PINANGSIA;Sampah;Sampah Reklame Kecil;complete;2019-02-01;2019-02-01;0
QL001227085;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001227084;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-02-01;0
QL001227082;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001227083;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001227080;KELURAHAN PINANGSIA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Bak kontrol """;complete;2019-02-01;2019-02-01;0
QL001227079;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001227078;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001227077;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-02-01;0
QL001227075;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001227074;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-02-01;0
QL001227076;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001227073;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001227072;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001227071;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-02-01;0
QL001227069;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001227070;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-01;2019-01-02;
QL001227068;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;"Coretan liar """;complete;2019-02-01;2019-01-02;
QL001227066;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227067;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-01;2019-01-02;
QL001227064;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-01-02;
QL001227063;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-01-02;
QL001227061;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-01-02;
QL001227062;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-01-02;
QL001227058;KELURAHAN PINANGSIA;Sampah;Sampah Trotoar;complete;2019-02-01;2019-01-02;
QL001227059;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;"null""";complete;2019-02-01;2019-01-02;
QL001227056;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227057;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;"Coretan liar """;complete;2019-02-01;2019-01-02;
QL001227054;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227051;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227052;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227048;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227044;KELURAHAN PINANGSIA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-01-02;
QL001227043;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-01-02;
QL001227041;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-01-02;
QL001227042;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-01;2019-01-02;
QL001227040;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-02-01;0
QL001227039;KELURAHAN PINANGSIA;Saluran air/kali/sungai;;wait;2019-02-01;;0
QL001227038;KELURAHAN PINANGSIA;Sampah;Sampah Got;complete;2019-02-01;2019-02-01;0
QL001227035;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-02-01;0
QL001227034;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-02-01;2019-02-01;0
QL001227032;KELURAHAN PINANGSIA;Sampah;Sampah Got;complete;2019-02-01;2019-02-01;0
QL001227029;KELURAHAN SUKABUMI UTARA;Banjir;"saluran mampet.. sampah lingkungan""";complete;2019-02-01;2019-02-04;3
QL001227012;KELURAHAN KEBON JERUK;Sampah;"genangan akibat sampah di saluran""";complete;2019-02-01;2019-02-01;0
QL001226975;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001226963;KELURAHAN GROGOL;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001226941;KELURAHAN JELAMBAR;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001226910;KELURAHAN ROA MALAKA;Penyakit masyarakat;"Pohon rimbun menutupi kabel""";complete;2019-02-01;2019-02-01;0
QL001226907;KELURAHAN ROA MALAKA;Penyakit masyarakat;"Rimbunan pohon menutupi rambu lalu lintas""";complete;2019-02-01;2019-02-01;0
QL001226906;KELURAHAN ROA MALAKA;Penyakit masyarakat;"Pohon rimbun menutupi kabel-kabel""";complete;2019-02-01;2019-02-01;0
QL001226905;KELURAHAN ROA MALAKA;Penyakit masyarakat;"Pohon rimbun menutupi kabel-kabel""";complete;2019-02-01;2019-02-01;0
QL001226898;KELURAHAN GROGOL;Sampah;Rumput Liar Kecil;complete;2019-02-01;2019-02-01;0
QL001226894;KELURAHAN GROGOL;Sampah;"Rumput liar""";complete;2019-02-01;2019-02-01;0
QL001226895;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001226892;KELURAHAN SLIPI;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001226890;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001226891;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001226888;KELURAHAN GROGOL;Sampah;"rumput liar""";complete;2019-02-01;2019-02-01;0
QL001226885;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-01;2019-02-01;0
QL001226865;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan Besar;complete;2019-02-01;2019-02-01;0
QL001226862;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan Besar;complete;2019-02-01;2019-02-01;0
QL001226863;KELURAHAN PINANGSIA;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001226860;KELURAHAN DURI SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
EM000010618;KELURAHAN SEMANAN;Lain-lain;"Surat Undangan Peremajaan Ketua Rt yg berada Di Rw.010 Kel.Semanan""";complete;2019-02-01;2019-02-14;2
QL001226844;KELURAHAN TEGAL ALUR;Sampah;Rumput Liar Kecil;complete;2019-02-01;2019-01-02;
QL001226843;KELURAHAN GROGOL;Sampah;Rumput Liar Kecil;complete;2019-02-01;2019-02-01;0
QL001226842;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001226841;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-02-01;2019-02-01;0
QL001226834;KELURAHAN GLODOK;Sampah;"spanduk kegiatan sudah usang""";complete;2019-02-01;2019-02-01;0
QL001226827;KELURAHAN ANGKE;Sampah;Sampah Lingkungan;complete;2019-02-01;2019-02-01;0
QL001224818;KELURAHAN DURI KEPA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"null""";complete;2019-01-31;2019-02-12;2
QL001248411;KELURAHAN TANJUNG DUREN UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;;wait;31/03/2019;31/03/2019;0
QL001248409;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;31/03/2019;31/03/2019;0
QL001248399;KELURAHAN CENGKARENG TIMUR;Pohon;;wait;31/03/2019;31/03/2019;0
QL001248369;KELURAHAN KEMBANGAN UTARA;Lokasi Binaan dan Lokasi Sementara;;wait;31/03/2019;31/03/2019;0
QL001248318;KELURAHAN DURI KOSAMBI;Banjir;Laporan Banjir;complete;31/03/2019;31/03/2019;0
QL001248291;KELURAHAN DURI KEPA;Pohon;;disposisi;31/03/2019;31/03/2019;12
QL001248290;KELURAHAN DURI KEPA;Pohon;;disposisi;31/03/2019;31/03/2019;12
QL001248285;KELURAHAN KALIANYAR;Sampah;Sampah Got;complete;31/03/2019;31/03/2019;0
QL4893440331376238533;KELURAHAN MERUYA UTARA;Sampah;;wait;31/03/2019;31/03/2019;0
QL001248238;KELURAHAN KEDAUNG KALI ANGKE;Transportasi publik;;wait;31/03/2019;31/03/2019;0
QL001248232;KELURAHAN CENGKARENG BARAT;Saluran air/kali/sungai;saluran air penuh sampah;complete;31/03/2019;;
QL001248045;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;;wait;31/03/2019;;
QL001248048;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;;wait;31/03/2019;;
QL001248151;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Got;complete;30/03/2019;31/03/2019;1
QL001248133;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Got;complete;30/03/2019;31/03/2019;1
QL001248076;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248077;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248074;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248075;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248072;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248071;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248070;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248068;KELURAHAN SUKABUMI UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248066;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;coretan liar box gardu;complete;30/03/2019;30/03/2019;0
QL001248065;KELURAHAN SUKABUMI SELATAN;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;30/03/2019;30/03/2019;0
QL4893155921980561595;KELURAHAN KEMBANGAN SELATAN;Perizinan;;wait;30/03/2019;;
QL001248054;KELURAHAN KRENDANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;JPO/Halte Kotor;complete;30/03/2019;31/03/2019;1
QL001248051;KELURAHAN KRENDANG;Sampah;Sampah Trotoar;complete;30/03/2019;31/03/2019;1
QL001248049;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;30/03/2019;30/03/2019;0
QL001248032;KELURAHAN ANGKE;Sampah;Sampah Trotoar;complete;30/03/2019;30/03/2019;0
QL001247927;KELURAHAN TANGKI;Sampah;Sampah Got;complete;30/03/2019;30/03/2019;0
QL001248005;KELURAHAN TANGKI;Sampah;Sampah Lingkungan;complete;30/03/2019;30/03/2019;0
