id_laporan;skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;waktu_selesai
QL001267025;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;"Lain-lain:
iklan liar";complete;21/05/2019;21/05/2019;1
QL001267026;KELURAHAN CILANDAK BARAT;Sampah;"Lain-lain:
iklan liar";complete;21/05/2019;21/05/2019;1
QL001267028;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267029;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267030;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267031;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267033;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267034;KELURAHAN CILANDAK BARAT;Sampah;Rumput Liar Kecil;complete;21/05/2019;21/05/2019;1
QL001267035;KELURAHAN CILANDAK BARAT;Sampah;Sampah Trotoar;complete;21/05/2019;21/05/2019;1
QL001267039;KELURAHAN CIPETE SELATAN;Sampah;Sampah Lingkungan;complete;21/05/2019;21/05/2019;1
QL001267041;KELURAHAN CIPETE SELATAN;Pohon;"Lain-lain:
pohon merayap ke kabel";complete;21/05/2019;21/05/2019;1
QL001267042;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267043;KELURAHAN CILANDAK BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267049;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban";complete;21/05/2019;21/05/2019;1
QL001267050;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah bambu";complete;21/05/2019;21/05/2019;1
QL001267052;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan bambu";complete;21/05/2019;21/05/2019;1
QL001267055;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban";complete;21/05/2019;21/05/2019;1
QL001267061;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban";complete;21/05/2019;21/05/2019;1
QL001267062;KELURAHAN CIPETE SELATAN;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267063;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
Sampah lakban dan bambu dan corli";complete;21/05/2019;21/05/2019;1
QL001267064;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan bambu";complete;21/05/2019;21/05/2019;1
QL001267066;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan bambu";complete;21/05/2019;21/05/2019;1
QL001267067;KELURAHAN CIPETE SELATAN;Pelanggaran Perda/Pergub;"Lain-lain:
corli";complete;21/05/2019;21/05/2019;1
QL001267068;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan tali rafia";complete;21/05/2019;21/05/2019;1
QL001267069;KELURAHAN CIPETE SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;21/05/2019;21/05/2019;1
QL001267071;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan bambu";complete;21/05/2019;21/05/2019;1
QL001267073;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan tali rafia";complete;21/05/2019;21/05/2019;1
QL001267074;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban";complete;21/05/2019;21/05/2019;1
QL001267075;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah lakban dan tali rafia";complete;21/05/2019;21/05/2019;1
QL001267076;KELURAHAN CIPETE SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;21/05/2019;21/05/2019;1
QL001267077;KELURAHAN CIPETE SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
iklan liar";complete;21/05/2019;21/05/2019;1
QL001267079;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267080;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267081;KELURAHAN BANGKA;Pelanggaran Perda/Pergub;"Lain-lain:
pelanggaran pilpres";complete;21/05/2019;21/05/2019;1
QL001267082;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267083;KELURAHAN BANGKA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267085;KELURAHAN BANGKA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267087;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267089;KELURAHAN MELAWAI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;21/05/2019;21/05/2019;1
QL001267090;KELURAHAN MELAWAI;Pohon;"Lain-lain:
pohon mati";complete;21/05/2019;21/05/2019;1
QL001267091;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar ";complete;21/05/2019;21/05/2019;1
QL001267131;KELURAHAN CIPULIR;Pelanggaran Perda/Pergub;"Lain-lain:
corli";complete;21/05/2019;21/05/2019;1
QL001267148;KELURAHAN JATI PADANG;Trotoar;"Lain-lain:
null";complete;21/05/2019;22/05/2019;1
QL001267152;KELURAHAN CILANDAK BARAT;Gangguan ketenteraman dan ketertiban;"Lain-lain:
kebisingan ";complete;22/05/2019;22/05/2019;1
QL001267156;KELURAHAN GANDARIA UTARA;Sampah;Sampah Ruang Publik;complete;21/05/2019;22/05/2019;1
QL001267157;KELURAHAN GANDARIA UTARA;Sampah;Sampah Ruang Publik;complete;21/05/2019;22/05/2019;1
QL001267203;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;"Lain-lain:
Iklan Liar";complete;22/05/2019;22/05/2019;1
QL001267204;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;"Lain-lain:
iklan Liar";complete;22/05/2019;22/05/2019;1
QL001267205;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;"Lain-lain:
null";complete;22/05/2019;22/05/2019;1
QL001267207;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267208;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;"Lain-lain:
Iklan Liar";complete;22/05/2019;22/05/2019;1
QL001267209;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267210;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267211;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267214;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267215;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267216;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267217;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267218;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267219;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267220;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267221;KELURAHAN MENTENG DALAM;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267230;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267231;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267232;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267233;KELURAHAN PULO;Sampah;Rumput Liar Kecil;complete;22/05/2019;22/05/2019;1
QL001267234;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267235;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267236;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267238;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267239;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267241;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267242;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267243;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267244;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267245;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267246;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267248;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267258;KELURAHAN PONDOK PINANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267261;KELURAHAN GANDARIA UTARA;Sampah;"Lain-lain:
coretan";complete;22/05/2019;23/05/2019;1
QL001267262;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267264;KELURAHAN GANDARIA UTARA;Sampah;"Lain-lain:
coretan";complete;22/05/2019;23/05/2019;1
QL001267265;KELURAHAN GANDARIA UTARA;Sampah;"Lain-lain:
coretan vandalisme";complete;22/05/2019;22/05/2019;1
QL001267275;KELURAHAN MAMPANG PRAPATAN;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267281;KELURAHAN CIPETE UTARA;Sampah;"Lain-lain:
tl";complete;22/05/2019;22/05/2019;1
QL001267282;KELURAHAN CIPETE UTARA;Sampah;"Lain-lain:
tl";complete;22/05/2019;22/05/2019;1
QL001267288;KELURAHAN GANDARIA UTARA;Trotoar;"Lain-lain:
rambu lalu lintas";complete;22/05/2019;22/05/2019;1
QL001267289;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267291;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan";complete;22/05/2019;22/05/2019;1
QL001267310;KELURAHAN KRAMAT PELA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
rapikan pot tanaman";complete;22/05/2019;22/05/2019;1
QL001267311;KELURAHAN KRAMAT PELA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267312;KELURAHAN KRAMAT PELA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267313;KELURAHAN KRAMAT PELA;Trotoar;"Lain-lain:
plank jalan diperbaiki";complete;22/05/2019;22/05/2019;1
QL001267314;KELURAHAN KRAMAT PELA;Pelanggaran Perda/Pergub;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267317;KELURAHAN KALIBATA;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267319;KELURAHAN DUREN TIGA;Sampah;Sampah Reklame Kecil;complete;22/05/2019;22/05/2019;1
QL001267321;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267322;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267323;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267324;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267325;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267326;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267327;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267328;KELURAHAN DUREN TIGA;Sampah;Sampah Reklame Kecil;complete;22/05/2019;23/05/2019;1
QL001267329;KELURAHAN DUREN TIGA;Pohon;Pangkas s/d 70 cm;complete;22/05/2019;22/05/2019;1
QL001267330;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
tutup got";complete;22/05/2019;23/05/2019;1
QL001267331;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;22/05/2019;22/05/2019;1
QL001267332;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267333;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267334;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267335;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267336;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267337;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267338;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267340;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267341;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267342;KELURAHAN DUREN TIGA;Pohon;Pangkas s/d 70 cm;complete;22/05/2019;23/05/2019;1
QL001267344;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267346;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267347;KELURAHAN DUREN TIGA;Sampah;Sampah Reklame Kecil;complete;22/05/2019;23/05/2019;1
QL001267348;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;22/05/2019;22/05/2019;1
QL001267349;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267351;KELURAHAN DUREN TIGA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;22/05/2019;22/05/2019;1
QL001267352;KELURAHAN DUREN TIGA;Sampah;Sampah Reklame Kecil;complete;22/05/2019;22/05/2019;1
QL001267353;KELURAHAN BANGKA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;23/05/2019;23/05/2019;1
QL001267354;KELURAHAN DUREN TIGA;Sampah;"Lain-lain:
corli";complete;22/05/2019;22/05/2019;1
QL001267356;KELURAHAN DUREN TIGA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;22/05/2019;22/05/2019;1
QL001267359;KELURAHAN BANGKA;Pohon;"Lain-lain:
pohon rambatan";complete;22/05/2019;23/05/2019;1
QL001267360;KELURAHAN BANGKA;Pohon;"Lain-lain:
pohon rambatan";complete;22/05/2019;23/05/2019;1
QL001267378;KELURAHAN BANGKA;Sampah;"Lain-lain:
pelanggaran pilpres";complete;22/05/2019;23/05/2019;1
QL001267379;KELURAHAN BANGKA;Sampah;Sampah Trotoar;complete;22/05/2019;23/05/2019;1
QL001267380;KELURAHAN BANGKA;Sampah;"Lain-lain:
iklan liar";complete;23/05/2019;23/05/2019;1
QL001267385;KELURAHAN CILANDAK TIMUR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
Corli";complete;22/05/2019;23/05/2019;1
QL001267388;KELURAHAN CILANDAK TIMUR;Pohon;"Lain-lain:
Corli";complete;22/05/2019;23/05/2019;1
QL001267393;KELURAHAN BANGKA;Sampah;"Lain-lain:
sampah kering";complete;22/05/2019;23/05/2019;1
QL001267394;KELURAHAN BANGKA;Sampah;"Lain-lain:
pelanggaran pilpres";complete;23/05/2019;23/05/2019;1
QL001267395;KELURAHAN BANGKA;Trotoar;"Lain-lain:
perbaikan papan petunjuk";complete;22/05/2019;23/05/2019;1
QL001267396;KELURAHAN BANGKA;Sampah;Sampah Reklame Kecil;complete;23/05/2019;23/05/2019;1
QL001267397;KELURAHAN BANGKA;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267398;KELURAHAN BANGKA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;22/05/2019;23/05/2019;1
QL001267399;KELURAHAN BANGKA;Sampah;"Lain-lain:
sampah kering bambu";complete;22/05/2019;23/05/2019;1
QL001267403;KELURAHAN BINTARO;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;22/05/2019;23/05/2019;1
QL001267406;KELURAHAN TEGAL PARANG;Sampah;Sampah Trotoar;complete;22/05/2019;22/05/2019;1
QL001267407;KELURAHAN TEGAL PARANG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan liar";complete;22/05/2019;22/05/2019;1
QL001267526;KELURAHAN CIPETE SELATAN;Sampah;"Lain-lain:
sampah karung";complete;23/05/2019;23/05/2019;1
QL001267527;KELURAHAN CIPETE SELATAN;Sampah;Sampah Lingkungan;complete;23/05/2019;23/05/2019;1
QL001267530;KELURAHAN JAGAKARSA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267531;KELURAHAN JAGAKARSA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267535;KELURAHAN GANDARIA UTARA;Sampah;Sampah Got;complete;23/05/2019;23/05/2019;1
QL001267536;KELURAHAN GANDARIA UTARA;Sampah;Sampah Sungai;complete;23/05/2019;23/05/2019;1
QL001267537;KELURAHAN GANDARIA UTARA;Sampah;Sampah Sungai;complete;23/05/2019;23/05/2019;1
QL001267544;KELURAHAN TEGAL PARANG;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267550;KELURAHAN CILANDAK BARAT;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267575;KELURAHAN GUNUNG;Pohon;"Lain-lain:
penanaman ulang";complete;23/05/2019;23/05/2019;1
QL001267576;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
pembatas jalan";complete;23/05/2019;23/05/2019;1
QL001267577;KELURAHAN KRAMAT PELA;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267578;KELURAHAN KRAMAT PELA;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267579;KELURAHAN PULO;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267580;KELURAHAN KRAMAT PELA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;23/05/2019;23/05/2019;1
QL001267582;KELURAHAN SELONG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
Pot tanpa tanaman";complete;23/05/2019;23/05/2019;1
QL001267583;KELURAHAN SELONG;Sampah;Sampah Ruang Publik;complete;23/05/2019;23/05/2019;1
QL001267584;KELURAHAN SELONG;Sampah;Sampah Ruang Publik;complete;23/05/2019;23/05/2019;1
QL001267586;KELURAHAN GUNUNG;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267592;KELURAHAN GUNUNG;Gangguan ketenteraman dan ketertiban;"Lain-lain:
CORLI";complete;23/05/2019;23/05/2019;1
QL001267593;KELURAHAN GUNUNG;Pohon;"Lain-lain:
null";complete;23/05/2019;23/05/2019;1
QL001267595;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
tali sisa APK";complete;23/05/2019;23/05/2019;1
QL001267596;KELURAHAN KRAMAT PELA;Pelanggaran Perda/Pergub;"Lain-lain:
null";complete;23/05/2019;23/05/2019;1
QL001267597;KELURAHAN KRAMAT PELA;Sampah;Sampah Reklame Kecil;complete;23/05/2019;23/05/2019;1
QL001267598;KELURAHAN KRAMAT PELA;Pelanggaran Perda/Pergub;"Lain-lain:
rumli";complete;23/05/2019;23/05/2019;1
QL001267599;KELURAHAN KRAMAT PELA;Pelanggaran Perda/Pergub;"Lain-lain:
corli";complete;23/05/2019;23/05/2019;1
QL001267600;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
sisa lakban apk";complete;23/05/2019;23/05/2019;1
QL001267601;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
sisa APK";complete;23/05/2019;23/05/2019;1
QL001267602;KELURAHAN KRAMAT PELA;Sampah;"Lain-lain:
corli";complete;23/05/2019;23/05/2019;1
QL001267603;KELURAHAN GANDARIA UTARA;Sampah;Sampah Ruang Publik;complete;23/05/2019;23/05/2019;1
QL001267605;KELURAHAN GANDARIA UTARA;Sampah;Sampah Trotoar;complete;23/05/2019;23/05/2019;1
QL001267606;KELURAHAN GANDARIA UTARA;Sampah;"Lain-lain:
coretan";complete;23/05/2019;23/05/2019;1
QL001267607;KELURAHAN GANDARIA UTARA;Sampah;"Lain-lain:
rambu nama jalan";complete;23/05/2019;23/05/2019;1
QL001267608;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267609;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267610;KELURAHAN GANDARIA UTARA;Sampah;Sampah Lingkungan;complete;23/05/2019;23/05/2019;1
QL001267611;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267612;KELURAHAN GANDARIA UTARA;Sampah;Sampah Lingkungan;complete;23/05/2019;23/05/2019;1
QL001267613;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
bangunan atap liar";complete;23/05/2019;23/05/2019;1
QL001267722;KELURAHAN GANDARIA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
penutup saluran";complete;23/05/2019;23/05/2019;1
QL001267725;KELURAHAN GANDARIA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;23/05/2019;1
QL001267728;KELURAHAN KUNINGAN BARAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
Akses pejalan kaki";complete;23/05/2019;23/05/2019;1
QL001267738;KELURAHAN PEJATEN TIMUR;Sampah;Sampah Lingkungan;complete;23/05/2019;23/05/2019;1
QL001267750;KELURAHAN CIPULIR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;24/05/2019;1
QL001267751;KELURAHAN CIPULIR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;23/05/2019;24/05/2019;1
QL001267772;KELURAHAN DUREN TIGA;Sampah;Sampah Lingkungan;complete;24/05/2019;24/05/2019;1
QL001267773;KELURAHAN DUREN TIGA;Sampah;Sampah Got;complete;24/05/2019;24/05/2019;1
QL001267779;KELURAHAN GANDARIA UTARA;Sampah;Sampah Lingkungan;complete;24/05/2019;24/05/2019;1
QL001267780;KELURAHAN GANDARIA SELATAN;Trotoar;"Lain-lain:
papan nama miring";complete;24/05/2019;24/05/2019;1
QL001267781;KELURAHAN GANDARIA SELATAN;Sampah;Sampah Trotoar;complete;24/05/2019;24/05/2019;1
QL001267782;KELURAHAN GANDARIA SELATAN;Sampah;Sampah Trotoar;complete;24/05/2019;24/05/2019;1
QL001267785;KELURAHAN GANDARIA SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";complete;24/05/2019;24/05/2019;1
QL001267787;KELURAHAN PONDOK PINANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/05/2019;24/05/2019;1
QL001267789;KELURAHAN PONDOK PINANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/05/2019;24/05/2019;1
QL001267790;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";complete;24/05/2019;24/05/2019;1
QL001267791;KELURAHAN GANDARIA UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";complete;24/05/2019;24/05/2019;1
QL001267792;KELURAHAN GANDARIA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
coretan liar";complete;24/05/2019;24/05/2019;1
QL001267794;KELURAHAN GANDARIA UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
tong sampah pilah";complete;24/05/2019;24/05/2019;1
QL001267797;KELURAHAN GROGOL UTARA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;24/05/2019;24/05/2019;1
QL001267801;KELURAHAN JATI PADANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/05/2019;24/05/2019;1
QL001267822;KELURAHAN JAGAKARSA;Sampah;Sampah Sungai;complete;24/05/2019;24/05/2019;1
QL001267831;KELURAHAN PULO;Sampah;Sampah Lingkungan;complete;24/05/2019;24/05/2019;1
QL001267832;KELURAHAN PULO;Sampah;Sampah Lingkungan;complete;24/05/2019;24/05/2019;1
QL001267833;KELURAHAN PETOGOGAN;Sampah;Sampah Ruang Publik;complete;24/05/2019;24/05/2019;1
QL001267844;KELURAHAN KEBON BARU;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/05/2019;24/05/2019;1
QL001267872;KELURAHAN KEBON BARU;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/05/2019;24/05/2019;1
QL001267883;KELURAHAN CILANDAK TIMUR;Perizinan;Keluhan Proses Perijinan;complete;24/05/2019;24/05/2019;1
